date,close,high,low,open,volume,ret_1d,ma_10,ma_20,rsi_14,label_up,ticker
,aapl,aapl,aapl,aapl,aapl,,,,,,
2023-12-12,193.0753631591797,193.08527375940776,190.11045957675134,191.45904261144975,52696900,0.007919971068889753,190.7450912475586,189.49616317749025,65.5578123398229,1,AAPL
2023-12-13,196.29808044433594,196.33773797632358,193.214189106248,193.45216455954898,70404200,0.016691499279995137,191.5968795776367,190.01774673461915,70.27620594661146,1,AAPL
2023-12-14,196.4468231201172,197.9441408874326,194.51319682969313,196.35758232148717,66831600,0.0007577388196795543,192.4060302734375,190.5185073852539,70.47723486429082,0,AAPL
2023-12-15,195.911376953125,196.7343956614167,195.34615492740625,195.87170428604514,128538400,-0.002725654497679475,193.03371887207032,190.90820922851563,68.67659058702208,0,AAPL
2023-12-18,194.24546813964844,194.9792611555933,192.75806090539803,194.44378607807738,55751900,-0.008503379637187503,193.67429809570314,191.2156074523926,63.26112184884848,1,AAPL
2023-12-19,195.28665161132812,195.2965622122741,194.24546354583867,194.51320107826476,40714100,0.0053601429245759835,194.02334442138672,191.4878044128418,65.1127540958941,0,AAPL
2023-12-20,193.19435119628906,196.0204155959587,193.19435119628906,195.24696511767544,52242800,-0.010713996055415453,194.2722366333008,191.69554595947267,58.709261366912735,0,AAPL
2023-12-21,193.0456085205078,195.42546903656068,191.87552215973167,194.45370060278358,46482500,-0.0007699121369760809,194.3128921508789,191.86263122558594,58.27053263642758,0,AAPL
2023-12-22,191.97470092773438,193.76950324713707,191.34998504370557,193.54142324239356,37149600,-0.005547433070251184,194.10366516113282,192.04260864257813,55.079157627778045,0,AAPL
2023-12-26,191.42929077148438,192.262235089905,191.21113652656177,191.98458698376479,28919300,-0.002841052251230325,194.090771484375,192.20423965454103,53.472888175226146,1,AAPL
2023-12-27,191.52845764160156,191.8755253676685,189.48575421105227,190.87400998463178,48087700,0.0005180339420238766,193.9360809326172,192.3405860900879,53.73706357575136,1,AAPL
2023-12-28,191.95484924316406,193.0257841884141,191.5482876644632,192.51014548202977,34049900,0.0022262571672788667,193.5017578125,192.54931869506837,54.92221958458166,0,AAPL
2023-12-29,190.91366577148438,192.76796185552627,190.12037892679615,192.27215946893213,42672100,-0.005424106115499816,192.9484420776367,192.6772361755371,51.45580867949249,0,AAPL
2024-01-02,184.0814971923828,186.85799339797134,182.34618895522584,185.5788148528252,82488700,-0.03578669212333585,191.7654541015625,192.39958648681642,35.58459897862876,0,AAPL
2024-01-03,182.70318603515625,184.3195067154423,181.8900628291485,182.67343910134508,58414500,-0.007487505144452955,190.6112258911133,192.14276199340821,33.34978180487654,0,AAPL
2024-01-04,180.38282775878906,181.552914127362,179.36147605378457,180.62080322049852,71983600,-0.012700152234459083,189.12084350585937,191.57209396362305,29.940721773183384,0,AAPL
2024-01-05,179.65895080566406,181.22568820887324,178.6574354024576,180.46216340525032,62379700,-0.004013003688427497,187.76730346679688,191.01977005004883,28.94661325223248,1,AAPL
2024-01-08,184.0021514892578,184.04182414737613,179.9762391393372,180.56128223575337,59144500,0.024174696913886295,186.8629577636719,190.5879249572754,41.497532740256226,0,AAPL
2024-01-09,183.585693359375,183.59560395931726,181.19592240352762,182.37593441619447,42841800,-0.002263332936664697,186.02405700683593,190.06386108398436,40.75415629147907,1,AAPL
2024-01-10,184.62689208984375,184.83512061558696,182.375945055311,182.80234296869347,46792900,0.005671458986897138,185.34381713867188,189.71729431152343,43.48020773579186,0,AAPL
2024-01-11,184.03192138671875,185.4796709750172,182.07845882443647,184.97394287034564,49128400,-0.0032225571063367875,184.5941635131836,189.2651222229004,42.28294887080858,1,AAPL
2024-01-12,184.359130859375,185.1722539181108,183.63526371659532,184.49795490224625,40477800,0.0017780038929695596,183.8345916748047,188.66817474365234,43.20911744109245,0,AAPL
2024-01-16,182.08837890625,182.71307958868692,179.41103406753936,180.63071876275188,65603000,-0.012317002920007702,182.95206298828126,187.95025253295898,38.582108156563635,0,AAPL
2024-01-17,181.14633178710938,181.39423295178236,178.78632298828933,179.74818071767538,47317400,-0.00517357079457359,182.6585464477539,187.2120002746582,36.82052726330854,1,AAPL
2024-01-18,187.04640197753906,187.55211493445296,184.26990575318283,184.52771753168435,78005800,0.03257074063947196,183.09286804199218,186.85204696655273,51.69595265808342,1,AAPL
2024-01-19,189.95179748535156,190.33852272040096,187.23481023986653,187.74052319933506,68903000,0.015533020026556654,184.04976501464844,186.5853042602539,57.05775618669056,1,AAPL
2024-01-22,192.26223754882812,193.69015075906108,190.64591702187175,190.68558968364889,60133900,0.012163296657694112,185.31009368896486,186.53869857788087,60.785516680581146,1,AAPL
2024-01-23,193.54139709472656,194.10661903356933,192.20273983497614,193.38275184285894,42355600,0.0066532022211256425,186.2640182495117,186.5634880065918,62.715300277796395,0,AAPL
2024-01-24,192.8671417236328,194.73136366797482,192.70848131758476,193.77941636237554,53631300,-0.003483778567350826,187.1921630859375,186.6081100463867,61.010967458306496,0,AAPL
2024-01-25,192.5398712158203,194.62224701298916,191.4887727178786,193.58105911440475,54822100,-0.0016968702127677648,187.98346099853515,186.66363906860352,60.15643195848976,0,AAPL
2024-01-26,190.80458068847656,193.1249321296598,190.3286146537771,192.63905549468925,44594000,-0.009012629521283122,188.66072692871094,186.62744522094727,55.70151878878386,0,AAPL
2024-01-29,190.12037658691406,190.5864320350317,187.98843240307312,190.3980247095346,47145600,-0.0035858892857483227,189.23685150146486,186.53572158813478,54.00336826524693,0,AAPL
2024-01-30,186.4613800048828,190.1898241378468,185.8961730760029,189.3370433128274,55859400,-0.019245683433403715,189.6741516113281,186.3131072998047,45.93771498362753,0,AAPL
2024-01-31,182.85191345214844,185.5292584344751,182.8023453182215,185.46974943852436,55467800,-0.01935771660941188,189.84470977783204,186.25162811279296,39.64706595533147,1,AAPL
2024-02-01,185.29124450683594,185.3804852934909,182.27677304456427,182.44534401847454,64885400,0.013340473220291749,189.66919403076173,186.38103103637695,45.116933865884,0,AAPL
2024-02-02,184.2897491455078,185.75731994134992,177.74515173237538,178.35003123610636,102551700,-0.005404979409543431,189.10298919677734,186.57637710571288,43.37866283657673,1,AAPL
2024-02-05,186.10435485839844,187.66118143341563,184.27980591994816,186.57041025788217,69668800,0.009846482082179753,188.48720092773436,186.8986473083496,47.33775234780678,1,AAPL
2024-02-06,187.71078491210938,187.72069551270494,185.2020260688322,185.291266866256,43490800,0.008631877824316403,187.90413970947264,187.08407897949218,50.62893457316329,1,AAPL
2024-02-07,187.81985473632812,189.4460858813363,187.02656792958788,189.03952431241242,53439000,0.0005810525179457127,187.3994110107422,187.29578704833983,50.85351529501782,0,AAPL
2024-02-08,186.73899841308594,187.94874218828468,185.7771406742971,187.80000754030146,40962000,-0.0057547500755953385,186.81932373046874,187.40139236450196,48.49910713049639,1,AAPL
2024-02-09,187.50352478027344,188.63539609029752,186.65957913376621,187.304938639922,45155200,0.004094090541796103,186.48921813964844,187.5749725341797,50.253521994841265,0,AAPL
2024-02-12,185.81564331054688,187.32481018702742,185.45820944901192,187.07659264846137,41781900,-0.009001865280690136,186.05874481201172,187.64779815673828,46.48826167543302,0,AAPL
2024-02-13,183.7206573486328,184.88232857566155,182.20156746712615,184.44546335353002,56529500,-0.01127454031635422,185.78467254638673,187.72941207885742,42.25628140585582,0,AAPL
2024-02-14,182.83702087402344,184.2071864451767,181.13922150541597,183.9986922104331,54630500,-0.004809674031007627,185.7831832885742,187.81394653320314,40.578358501248964,0,AAPL
2024-02-15,182.549072265625,183.17458519121215,180.05697410890977,182.24128500065143,65434500,-0.001574892256622551,185.50896606445312,187.5890800476074,40.020670728906204,0,AAPL
2024-02-16,181.0101318359375,183.53203018346474,180.37469562592958,182.11221816970058,49752500,-0.008430283488092494,185.1810043334961,187.14199676513672,37.08700943420022,0,AAPL
2024-02-20,180.2655029296875,181.12929511659567,178.71662791178477,180.4938588233536,53665600,-0.004113741582846386,184.597119140625,186.5421600341797,35.722519138811066,1,AAPL
2024-02-21,181.0200653076172,181.5859933284812,179.3718974749363,180.64276986037862,41371400,0.0041858390300222315,183.92804718017578,185.9160934448242,38.2036595004977,1,AAPL
2024-02-22,183.05545043945312,183.64125529629035,181.15908011476066,182.17179668082835,52292200,0.011243975237646087,183.45160675048828,185.42550888061524,44.434335029369734,0,AAPL
2024-02-23,181.21865844726562,183.72068024032762,180.93071762862238,183.69089534874325,45119700,-0.010034074307965102,182.89957275390626,184.8594482421875,40.46889166758705,0,AAPL
2024-02-26,179.86834716796875,181.45693020455124,179.36197373162466,180.94064867140935,40867400,-0.007451281732613668,182.13605499267578,184.3126365661621,37.79832041548612,1,AAPL
2024-02-27,181.32785034179688,182.60864595739088,178.27973221361,179.80876047563007,54318900,0.008114285791847475,181.6872756958008,183.87301025390624,42.23543076866205,0,AAPL
2024-02-28,180.12648010253906,181.814356133641,178.84568442217187,181.20870480571682,48953900,-0.006625403858222967,181.3278579711914,183.55626525878907,39.72353009226278,0,AAPL
2024-02-29,179.46127319335938,181.26830407372196,178.2499704416867,179.97756989489093,136682600,-0.0036929989904926908,180.990283203125,183.3867332458496,38.363016608974796,0,AAPL
2024-03-01,178.37904357910156,179.24283570733874,176.11530099131116,178.26982726346276,73563100,-0.006030435397010536,180.57328033447266,183.0411231994629,36.191284003856474,0,AAPL
2024-03-04,173.85154724121094,175.63870116419773,172.55087478393426,174.8940486462885,81510100,-0.025381324213025747,179.857421875,182.51921310424805,28.836640285307837,0,AAPL
2024-03-05,168.90704345703125,170.8133520831047,168.41060844555398,169.5424796657224,95132400,-0.028440953575865624,178.72157592773436,181.6593475341797,23.27403111429294,0,AAPL
2024-03-06,167.9141845703125,170.01907946057096,167.47731930724007,169.84035496658896,68587700,-0.005878137858539523,177.4109878540039,180.66951751708984,22.342051458186106,0,AAPL
2024-03-07,167.79502868652344,169.51268953107953,167.28867044448495,167.9439531253601,71765100,-0.0007096236931619648,175.88494567871095,179.66827621459962,22.227016815441857,1,AAPL
2024-03-08,169.5126953125,172.4615205019895,167.73546463179477,167.79503440936114,76267000,0.010236695564953324,174.71434936523437,178.8069610595703,27.983358110265712,1,AAPL
2024-03-11,171.51829528808594,173.13667826239134,170.8232893067872,171.7069430151515,60139500,0.011831562066124679,173.87934417724608,178.00769958496093,34.115228200315414,1,AAPL
2024-03-12,171.994873046875,172.7891721100731,169.79070034274764,171.91544162555573,59825400,0.002778582646175476,172.9460464477539,177.31666107177733,35.520169262589334,0,AAPL
2024-03-13,169.90985107421875,171.95516088785197,169.54247886546352,171.53815729817867,52488700,-0.012122582119572844,171.92438354492188,176.62612075805663,32.277283938174136,1,AAPL
2024-03-14,171.76651000976562,173.06716728584055,170.82328653971078,171.67715534575908,72913500,0.010927317773563816,171.1549072265625,176.07259521484374,37.72917724277727,0,AAPL
2024-03-15,171.38922119140625,171.38922119140625,169.0758321837892,169.94956266563446,121752700,-0.0021965214193262472,170.45592498779297,175.5146026611328,37.07599808685829,1,AAPL
2024-03-18,172.4813690185547,176.44292557517804,172.28279805844676,174.3181844870376,75604200,0.006372325047960592,170.31890716552735,175.08816452026366,40.29807210759202,1,AAPL
2024-03-19,174.82455444335938,175.35077434046616,171.79629786095623,173.09695515946524,55215200,0.013585150895646159,170.91065826416016,174.81611709594728,46.61425113624353,1,AAPL
2024-03-20,177.39610290527344,177.39610290527344,173.84162605000233,174.467139074951,53423100,0.014709309399368209,171.85885009765624,174.6349189758301,52.54756494584047,0,AAPL
2024-03-21,170.14813232421875,176.22450721449738,169.6219124199128,175.78764197696165,106181300,-0.040857552462271296,172.0941604614258,173.98955307006835,39.29235911130557,1,AAPL
2024-03-22,171.05166625976562,171.81618050845861,168.8474933401544,170.5353695457136,71160100,0.005310278303996885,172.24805755615233,173.48120346069337,41.28086224774819,0,AAPL
2024-03-25,169.63185119628906,170.7140758962492,168.24182406010684,169.3538487990515,54288300,-0.00830050413727268,172.05941314697264,172.96937866210936,39.11279017056719,0,AAPL
2024-03-26,168.49998474121094,170.19778406175462,168.37090678526505,168.78791039294236,57388400,-0.006672487785141179,171.70992431640624,172.32798538208007,37.42531082818677,1,AAPL
2024-03-27,172.07431030273438,172.36225110852925,168.89712909220745,169.19499314475576,60273300,0.021212616529390438,171.9263702392578,171.92537689208984,45.43181247377748,0,AAPL
2024-03-28,170.25733947753906,171.00199196056712,169.29425438748996,170.52541861342735,65672700,-0.01055922189662517,171.77545318603515,171.46518020629884,42.457817100942584,0,AAPL
2024-04-01,168.81768798828125,170.02899062252595,168.27160644825386,169.969420845431,46240500,-0.008455738200042417,171.51829986572267,170.98711242675782,40.21172760110975,0,AAPL
2024-04-02,167.6361846923828,168.13261974429108,167.0305333230549,167.87447897129715,49329500,-0.006998693738658801,171.03378143310547,170.6763442993164,38.41559178318904,1,AAPL
2024-04-03,168.44039916992188,169.46305411699578,167.37803608655156,167.5865303145986,47691700,0.0047973799869927,170.3953659057617,170.65301208496095,40.36807323371457,0,AAPL
2024-04-04,167.61631774902344,170.69420560535343,167.61631774902344,169.07582268557752,53704400,-0.004892421443783879,169.41738739013672,170.63811874389648,39.003482405683116,1,AAPL
2024-04-05,168.37091064453125,169.17513298848516,167.74539764368038,168.3808338913719,42104800,0.004501905933989692,169.23966522216796,170.6669128417969,40.971168802663286,0,AAPL
2024-04-08,167.24896240234375,167.99361496437555,167.04046816897213,167.82482886831443,37425500,-0.006663551547548385,168.8593948364258,170.55372619628906,38.95882805971704,1,AAPL
2024-04-09,168.46026611328125,168.86734648560252,167.1496854743383,167.49718091534808,42373800,0.0072425185396578495,168.742236328125,170.40082473754882,42.256383140470845,0,AAPL
2024-04-10,166.583740234375,167.88439761067826,165.91851910107465,167.59647195447172,49709300,-0.011139278847181577,168.5506118774414,170.13026809692383,38.762804084504666,1,AAPL
2024-04-11,173.79196166992188,174.20898041040104,166.96102623293754,167.13973556457645,91070300,0.04327085840073752,168.72237701416014,170.324373626709,54.36898474782863,1,AAPL
2024-04-12,175.29122924804688,177.08832180821437,172.96791671667,173.0175481045229,101670900,0.00862679472467498,169.22576599121095,170.50060958862304,56.83313699136743,0,AAPL
2024-04-15,171.45872497558594,175.37063525095596,171.27007724910962,174.10968609239896,73531800,-0.0218636396635552,169.4898696899414,170.50408477783202,49.47774998417201,0,AAPL
2024-04-16,168.17233276367188,172.5210932508517,167.0702464097302,170.52542991803605,73711200,-0.019167249799518893,169.54348449707032,170.28863296508788,44.19566915990575,0,AAPL
2024-04-17,166.80218505859375,169.43328489386477,166.80218505859375,168.40070660473845,50901200,-0.008147283697393704,169.3796630859375,169.88751449584962,42.17416663324733,0,AAPL
2024-04-18,165.84901428222656,167.4376124969012,165.36251763085394,166.83196113193097,43122900,-0.005714378238104945,169.20293273925782,169.31016006469727,40.776845539498964,0,AAPL
2024-04-19,163.82357788085938,165.21359005742565,162.91013914340203,165.02495745131748,68149400,-0.012212532043877511,168.74819946289062,168.9939323425293,37.903046474787374,1,AAPL
2024-04-22,164.65756225585938,166.06743588145892,163.59519920100377,164.33985172403135,48116400,0.005090746922927769,168.4890594482422,168.674227142334,39.78484266506716,1,AAPL
2024-04-23,165.7100067138672,165.85894631264824,163.74412823991455,164.17107024309314,49537800,0.0063917165029592216,168.2140335083008,168.4781349182129,42.16664982510682,1,AAPL
2024-04-24,167.81491088867188,168.09291330855643,165.0249482926904,165.35258209827205,48251800,0.012702335945464327,168.33715057373047,168.44388122558593,46.70699439002918,1,AAPL
2024-04-25,168.6787109375,169.39357866495865,166.95111140447554,168.32127707377066,50558300,0.00514733788704369,167.8258255004883,168.27410125732422,48.49403160527283,0,AAPL
2024-04-26,168.0928955078125,170.1183436596222,167.97374080476908,168.66876193087458,44838400,-0.003472966009946288,167.10599212646486,168.1658790588379,47.33478441611719,1,AAPL
2024-04-29,172.26295471191406,174.7749147415349,171.86581274952138,172.1338767566388,68169400,0.024808063371766664,167.18641510009766,168.33814239501953,55.491206317225256,0,AAPL
2024-04-30,169.1155548095703,173.74233280675443,168.78790588015656,172.09416491333778,65934800,-0.018270903965436736,167.2807373046875,168.4121109008789,49.28679243785327,0,AAPL
2024-05-01,168.0928955078125,171.47858587357683,167.90424778215495,168.37089789825708,50383100,-0.006047103726853242,167.40980834960936,168.39473571777344,47.431110186519064,1,AAPL
2024-05-02,171.79629516601562,172.1835138606425,169.67155396857694,171.27999852318183,94214900,0.022031863077943026,168.0045364379883,168.60373458862304,54.16173689114271,1,AAPL
2024-05-03,182.072509765625,185.66669440285864,181.3576421366733,185.3191838346203,163224100,0.059816275954489795,169.82942962646484,169.28881454467773,66.84630961311824,0,AAPL
2024-05-06,180.41441345214844,182.8866500436298,179.13360267463952,181.04984964293004,78569700,-0.009106791110920387,171.40511474609374,169.94708709716798,63.77947806309633,1,AAPL
2024-05-07,181.09947204589844,183.58164691028847,180.02718583647587,182.14198851894085,77305800,0.0037971389349760187,172.94406127929688,170.57904739379882,64.50407032195076,1,AAPL
2024-05-08,181.43707275390625,181.76472167822584,180.1562619452029,181.5462890620128,45057100,0.0018641727896493432,174.3062774658203,171.32171401977538,64.87696937587205,1,AAPL
2024-05-09,183.25404357910156,183.34339825305352,180.81157644111198,181.25836496086742,48983000,0.010014330575426333,175.76381072998046,171.79481811523436,66.89284562772424,0,AAPL
2024-05-10,181.9913787841797,184.01957427538,181.07670119634082,183.83067066594327,50759500,-0.006890242475751096,177.15365905761718,172.12982559204102,64.1379097816746,1,AAPL
2024-05-13,185.2026824951172,186.01794745703555,183.55227916041125,184.3675441223296,72044800,0.017645361733017673,178.4476318359375,172.81702346801757,67.77310903937754,1,AAPL
2024-05-14,186.3460235595703,187.2110023802185,185.2126171602605,186.42556271379902,52393600,0.0061734584459016695,180.1706787109375,173.7257080078125,68.97878480843875,1,AAPL
2024-05-15,188.62283325195312,189.54744769576897,186.28641744680644,186.82330307335107,70400000,0.012218182330330007,182.22367248535156,174.81674041748047,71.28282205431623,1,AAPL
2024-05-16,188.7421112060547,189.99483406684226,188.56315946625315,189.36847263644847,52845200,0.0006323622227761838,183.91825408935546,175.96139526367188,71.4026545333846,1,AAPL
2024-05-17,188.7719268798828,189.70649303935699,188.08591490450098,188.4140082479681,41282900,0.00015797043721521575,184.58819580078125,177.20881271362305,71.43474234218812,1,AAPL
2024-05-20,189.93516540527344,190.81008101901142,187.91690657220929,188.2350632210391,44361300,0.0061621372659441676,185.54027099609374,178.47269287109376,72.72078405436065,1,AAPL
2024-05-21,191.2375946044922,191.6153866469515,189.815856788038,189.98487181213304,42309400,0.006857230447240736,186.55408325195313,179.749072265625,74.12540917204794,0,AAPL
